payment_id,payment_method,amount,status,payment_date
3923,Credit Card,123.34,Completed,08/22/2024
3924,Mobile Payment,138.36999999999998,Completed,09/23/2024
3925,Credit Card,127.85999999999999,Completed,10/05/2024
3926,Credit Card,49.98,Completed,08/08/2024
3927,Credit Card,145.89,Completed,08/28/2024
3928,Credit Card,46.96,Completed,10/01/2024
3929,Mobile Payment,23.97,Declined,05/21/2024
3930,Credit Card,123.85999999999999,Completed,03/06/2024
3931,Cash,50.94,Completed,02/17/2024
3932,Credit Card,14.97,Completed,02/03/2024
3933,Mobile Payment,135.38,Completed,02/02/2024
3934,Mobile Payment,144.89,Completed,10/29/2024
3935,Credit Card,32.98,Completed,10/05/2024
3936,Credit Card,111.89999999999999,Completed,10/14/2024
3937,Credit Card,164.88,Completed,06/05/2024
3938,Credit Card,130.91,Completed,04/30/2024
3939,Credit Card,136.87,Completed,06/20/2024
3940,Credit Card,132.88,Declined,01/03/2024
3941,Credit Card,43.96,Declined,10/18/2024
3942,Credit Card,46.97,Declined,06/16/2024
3943,Mobile Payment,299.82000000000005,Completed,07/01/2024
3944,Credit Card,65.94,Completed,07/22/2024
3945,Mobile Payment,69.96,Completed,05/17/2024
3946,Cash,81.44,Completed,07/04/2024
3947,Cash,179.88,Completed,09/26/2024
3948,Credit Card,114.94999999999999,Completed,02/15/2024
3949,Credit Card,184.85999999999999,Completed,03/13/2024
3950,Mobile Payment,59.94,Timeout,10/14/2024
3951,Cash,95.92999999999998,Completed,09/11/2024
3952,Credit Card,219.85999999999999,Completed,07/22/2024
3953,Mobile Payment,51.94,Completed,11/30/2024
3954,Credit Card,19.99,Completed,09/19/2024
3955,Cash,146.93,Completed,11/15/2024
3956,Cash,39.98,Completed,03/23/2024
3957,Cash,24.46,Completed,09/02/2024
3958,Mobile Payment,109.92999999999999,Declined,06/12/2024
3959,Cash,146.35999999999999,Declined,03/08/2024
3960,Cash,33.47,Completed,01/18/2024
3961,Credit Card,105.94,Completed,08/31/2024
3962,Credit Card,34.44,Completed,02/18/2024
3963,Credit Card,64.95,Completed,07/07/2024
3964,Credit Card,132.41,Completed,09/05/2024
3965,Credit Card,96.40999999999998,Completed,07/30/2024
3966,Credit Card,96.92999999999999,Completed,04/23/2024
3967,Credit Card,139.39999999999998,Declined,08/23/2024
3968,Credit Card,73.95,Declined,06/13/2024
3969,Credit Card,85.94,Completed,09/10/2024
3970,Credit Card,23.479999999999997,Completed,04/16/2024
3971,Cash,106.40999999999998,Completed,09/16/2024
3972,Credit Card,64.94,Declined,06/15/2024
3973,Credit Card,177.89,Completed,08/17/2024
3974,Credit Card,6.99,Completed,05/08/2024
3975,Credit Card,105.92999999999999,Declined,08/23/2024
3976,Credit Card,183.86999999999998,Completed,05/09/2024
3977,Cash,66.44999999999999,Declined,09/03/2024
3978,Credit Card,44.93,Completed,02/12/2024
3979,Credit Card,150.35,Completed,05/04/2024
3980,Cash,102.91,Declined,10/20/2024
3981,Cash,41.42,Completed,08/07/2024
3982,Credit Card,68.93,Completed,04/29/2024
3983,Credit Card,68.97,Completed,02/29/2024
3984,Cash,42.98,Completed,10/12/2024
3985,Credit Card,93.41,Completed,12/07/2024
3986,Cash,101.88,Timeout,09/20/2024
3987,Credit Card,161.38,Completed,06/27/2024
3988,Cash,103.38,Completed,05/23/2024
3989,Credit Card,41.47,Completed,08/11/2024
3990,Credit Card,293.35,Completed,09/24/2024
3991,Cash,230.35999999999996,Completed,09/25/2024
3992,Credit Card,20.97,Completed,03/07/2024
3993,Cash,182.88,Completed,06/20/2024
3994,Credit Card,130.43,Completed,10/20/2024
3995,Cash,133.94,Completed,09/16/2024
3996,Credit Card,37.959999999999994,Completed,10/04/2024
3997,Credit Card,103.92999999999999,Completed,08/25/2024
3998,Credit Card,127.39999999999998,Completed,06/27/2024
3999,Mobile Payment,98.44,Declined,07/16/2024
4000,Cash,135.91,Completed,10/28/2024
4001,Credit Card,130.39999999999998,Completed,11/12/2024
4002,Credit Card,6.99,Completed,10/27/2024
4003,Credit Card,37.459999999999994,Completed,06/30/2024
4004,Cash,219.89,Declined,12/19/2024
4005,Credit Card,145.38,Completed,06/17/2024
4006,Mobile Payment,84.88999999999999,Completed,03/14/2024
4007,Credit Card,56.97,Completed,10/17/2024
4008,Cash,151.91000000000003,Completed,08/17/2024
4009,Credit Card,65.93,Completed,01/22/2024
4010,Credit Card,134.89,Completed,11/03/2024
4011,Cash,203.35999999999999,Completed,08/25/2024
4012,Credit Card,134.88,Completed,06/13/2024
4013,Credit Card,116.91999999999999,Timeout,01/19/2024
4014,Credit Card,7.99,Completed,03/11/2024
4015,Mobile Payment,104.91999999999999,Completed,01/07/2024
4016,Credit Card,31.47,Completed,06/19/2024
4017,Cash,90.91999999999999,Completed,05/05/2024
4018,Mobile Payment,34.97,Declined,08/30/2024
4019,Credit Card,16.47,Completed,10/11/2024
4020,Credit Card,59.97,Completed,08/04/2024
4021,Credit Card,38.47,Completed,02/29/2024
4022,Cash,172.39,Completed,08/29/2024
4023,Mobile Payment,110.89999999999999,Completed,12/20/2024
4024,Credit Card,68.94999999999999,Timeout,03/24/2024
4025,Credit Card,162.38,Declined,07/02/2024
4026,Credit Card,47.96,Timeout,04/13/2024
4027,Mobile Payment,74.95,Completed,03/26/2024
4028,Credit Card,47.97,Completed,07/31/2024
4029,Credit Card,174.88,Completed,05/08/2024
4030,Credit Card,92.44999999999999,Timeout,02/06/2024
4031,Cash,96.92999999999999,Declined,02/27/2024
4032,Credit Card,84.89999999999999,Completed,05/26/2024
4033,Credit Card,80.93999999999998,Completed,04/10/2024
4034,Credit Card,36.95,Declined,06/12/2024
4035,Cash,200.89,Completed,12/30/2024
4036,Cash,231.85999999999999,Completed,11/08/2024
4037,Cash,195.87999999999997,Completed,12/13/2024
4038,Cash,146.86,Completed,03/16/2024
4039,Credit Card,28.95,Completed,10/22/2024
4040,Cash,9.98,Completed,10/26/2024
4041,Cash,156.93,Completed,09/17/2024
4042,Credit Card,75.94,Declined,12/29/2024
4043,Mobile Payment,151.37,Completed,01/25/2024
4044,Credit Card,243.32,Declined,11/03/2024
4045,Credit Card,87.44999999999999,Completed,11/23/2024
4046,Credit Card,37.98,Completed,05/01/2024
4047,Credit Card,32.48,Completed,09/10/2024
4048,Credit Card,97.44999999999999,Completed,09/29/2024
4049,Credit Card,17.99,Completed,04/12/2024
4050,Credit Card,10.98,Timeout,11/05/2024
4051,Credit Card,71.94,Completed,10/05/2024
4052,Credit Card,22.98,Completed,12/22/2024
4053,Credit Card,194.86,Declined,12/22/2024
4054,Credit Card,248.83999999999997,Declined,11/27/2024
4055,Credit Card,29.97,Completed,07/08/2024
4056,Credit Card,63.410000000000004,Completed,01/05/2024
4057,Cash,125.89999999999999,Completed,07/26/2024
4058,Cash,14.97,Completed,06/28/2024
4059,Cash,180.39,Completed,06/26/2024
4060,Credit Card,93.41,Declined,06/04/2024
4061,Cash,35.44,Completed,06/10/2024
4062,Credit Card,203.86,Completed,09/08/2024
4063,Credit Card,93.92,Declined,02/06/2024
4064,Cash,128.91,Completed,07/29/2024
4065,Cash,15.99,Completed,11/03/2024
4066,Credit Card,18.99,Timeout,05/14/2024
4067,Credit Card,55.43,Completed,11/13/2024
4068,Credit Card,195.39000000000001,Completed,05/13/2024
4069,Cash,99.89,Completed,06/26/2024
4070,Mobile Payment,17.97,Completed,12/06/2024
4071,Credit Card,41.97,Declined,06/15/2024
4072,Credit Card,157.41,Completed,08/01/2024
4073,Mobile Payment,173.36999999999998,Timeout,08/10/2024
4074,Credit Card,147.88,Declined,07/05/2024
4075,Credit Card,163.39,Declined,10/07/2024
4076,Credit Card,23.97,Declined,12/01/2024
4077,Credit Card,59.449999999999996,Completed,05/29/2024
4078,Mobile Payment,111.88,Completed,01/07/2024
4079,Credit Card,126.41,Completed,01/27/2024
4080,Credit Card,112.91,Completed,12/30/2024
4081,Credit Card,33.96,Completed,01/15/2024
4082,Cash,6.99,Timeout,12/29/2024
4083,Mobile Payment,79.96,Completed,09/08/2024
4084,Cash,116.92999999999999,Completed,09/15/2024
4085,Credit Card,50.44,Completed,05/04/2024
4086,Cash,159.37,Declined,08/03/2024
4087,Credit Card,6.99,Completed,02/20/2024
4088,Credit Card,30.46,Completed,04/13/2024
4089,Credit Card,32.98,Completed,04/15/2024
4090,Credit Card,144.86999999999998,Completed,08/30/2024
4091,Credit Card,197.89000000000001,Completed,04/16/2024
4092,Credit Card,89.44,Completed,02/21/2024
4093,Credit Card,74.92,Completed,09/13/2024
4094,Credit Card,125.91,Declined,09/14/2024
4095,Credit Card,41.96,Completed,05/18/2024
4096,Mobile Payment,108.92999999999999,Completed,04/30/2024
4097,Cash,181.85999999999999,Completed,01/13/2024
4098,Credit Card,57.95,Completed,04/21/2024
4099,Cash,162.88,Completed,08/06/2024
4100,Credit Card,18.97,Completed,11/11/2024
4101,Credit Card,93.42999999999999,Declined,09/06/2024
4102,Credit Card,185.34999999999997,Completed,02/12/2024
4103,Mobile Payment,153.89999999999998,Completed,02/16/2024
4104,Cash,134.39,Completed,03/21/2024
4105,Credit Card,118.39999999999999,Completed,11/12/2024
4106,Mobile Payment,112.41999999999999,Declined,07/12/2024
4107,Cash,21.49,Declined,10/22/2024
4108,Credit Card,23.97,Completed,09/12/2024
4109,Cash,46.96,Declined,06/06/2024
4110,Credit Card,13.99,Completed,10/08/2024
4111,Credit Card,76.45,Completed,10/03/2024
4112,Credit Card,173.41000000000003,Completed,01/28/2024
4113,Credit Card,207.36,Completed,06/30/2024
4114,Credit Card,151.39,Completed,04/18/2024
4115,Cash,39.94,Timeout,03/14/2024
4116,Credit Card,226.37,Completed,09/17/2024
4117,Credit Card,69.97,Completed,06/09/2024
4118,Cash,35.97,Completed,04/14/2024
4119,Mobile Payment,103.94,Completed,01/06/2024
4120,Mobile Payment,45.98,Completed,01/24/2024
4121,Cash,158.87,Declined,09/13/2024
4122,Credit Card,21.97,Completed,01/06/2024
4123,Credit Card,94.89,Declined,07/17/2024
4124,Credit Card,94.92999999999999,Declined,01/30/2024
4125,Cash,110.91000000000001,Completed,04/19/2024
4126,Credit Card,20.97,Declined,11/14/2024
4127,Credit Card,136.92000000000002,Completed,05/03/2024
4128,Credit Card,53.97,Completed,12/09/2024
4129,Credit Card,150.42,Declined,11/23/2024
4130,Cash,119.93999999999998,Completed,07/13/2024
4131,Cash,89.39999999999999,Completed,04/11/2024
4132,Cash,86.43,Declined,12/28/2024
4133,Credit Card,60.949999999999996,Completed,12/22/2024
4134,Cash,142.89999999999998,Completed,03/18/2024
4135,Cash,142.92,Completed,11/30/2024
4136,Credit Card,103.42,Declined,03/26/2024
4137,Credit Card,137.41,Completed,10/23/2024
4138,Credit Card,49.47,Declined,03/29/2024
4139,Cash,111.84,Declined,05/14/2024
4140,Cash,15.99,Completed,01/04/2024
4141,Cash,31.44,Declined,06/18/2024
4142,Credit Card,190.35999999999999,Completed,10/18/2024
4143,Mobile Payment,53.97,Completed,07/28/2024
4144,Mobile Payment,99.87999999999998,Completed,08/31/2024
4145,Credit Card,99.36999999999999,Completed,02/02/2024
4146,Mobile Payment,21.96,Timeout,02/01/2024
4147,Cash,160.88,Declined,07/11/2024
4148,Mobile Payment,125.90999999999998,Completed,03/11/2024
4149,Credit Card,63.4,Completed,07/13/2024
4150,Credit Card,21.97,Completed,10/04/2024
4151,Credit Card,138.89,Completed,12/01/2024
4152,Credit Card,62.949999999999996,Declined,10/11/2024
4153,Credit Card,51.97,Completed,12/08/2024
4154,Cash,126.91,Completed,03/03/2024
4155,Cash,55.44,Completed,02/11/2024
4156,Cash,99.41999999999999,Completed,11/17/2024
4157,Mobile Payment,141.38,Declined,09/10/2024
4158,Credit Card,72.42,Completed,03/03/2024
4159,Credit Card,135.41,Completed,06/24/2024
4160,Credit Card,107.41999999999999,Completed,12/28/2024
4161,Cash,191.87,Declined,04/18/2024
4162,Cash,53.97,Completed,07/19/2024
4163,Credit Card,211.39,Completed,08/18/2024
4164,Credit Card,69.96,Completed,08/20/2024
4165,Credit Card,97.86999999999999,Completed,03/07/2024
4166,Mobile Payment,162.89999999999998,Completed,07/27/2024
4167,Mobile Payment,112.94999999999999,Completed,08/25/2024
4168,Credit Card,136.89,Completed,10/30/2024
4169,Credit Card,174.89999999999998,Completed,02/12/2024
4170,Cash,45.959999999999994,Completed,07/20/2024
4171,Credit Card,80.46,Completed,07/12/2024
4172,Credit Card,170.85,Completed,05/22/2024
4173,Credit Card,101.91999999999999,Declined,06/19/2024
4174,Cash,179.87,Completed,07/28/2024
4175,Credit Card,17.97,Completed,06/25/2024
4176,Credit Card,48.97,Completed,10/21/2024
4177,Cash,92.93999999999998,Timeout,08/08/2024
4178,Credit Card,209.88,Completed,04/20/2024
4179,Credit Card,67.44999999999999,Completed,07/13/2024
4180,Credit Card,17.97,Completed,04/15/2024
4181,Credit Card,168.9,Completed,05/09/2024
4182,Credit Card,99.94999999999999,Completed,07/29/2024
4183,Credit Card,18.98,Completed,06/10/2024
4184,Credit Card,71.96,Completed,01/29/2024
4185,Credit Card,44.97,Declined,06/20/2024
4186,Credit Card,84.87,Completed,03/05/2024
4187,Credit Card,32.94,Declined,04/21/2024
4188,Credit Card,62.96,Completed,11/09/2024
4189,Mobile Payment,90.91,Completed,12/03/2024
4190,Credit Card,111.94999999999999,Completed,05/31/2024
4191,Cash,75.94,Completed,11/02/2024
4192,Credit Card,49.98,Completed,07/12/2024
4193,Credit Card,4.99,Completed,03/30/2024
4194,Cash,74.96,Declined,03/27/2024
4195,Cash,33.95,Completed,11/09/2024
4196,Cash,16.49,Completed,12/20/2024
4197,Credit Card,251.32999999999998,Completed,11/29/2024
4198,Credit Card,145.87,Declined,02/17/2024
4199,Credit Card,162.39,Completed,01/16/2024
4200,Credit Card,60.449999999999996,Declined,11/09/2024
4201,Credit Card,156.36,Completed,10/19/2024
4202,Credit Card,82.94,Declined,12/30/2024
4203,Credit Card,152.4,Completed,09/11/2024
4204,Credit Card,53.97,Completed,10/10/2024
4205,Credit Card,89.94,Completed,06/08/2024
4206,Credit Card,71.94,Completed,12/26/2024
4207,Cash,113.91,Completed,08/22/2024
4208,Credit Card,130.39000000000001,Completed,10/27/2024
4209,Credit Card,83.94,Completed,07/20/2024
4210,Credit Card,130.91,Completed,04/27/2024
4211,Credit Card,23.97,Completed,12/17/2024
4212,Credit Card,49.95,Completed,07/05/2024
4213,Mobile Payment,50.94,Completed,05/24/2024
4214,Credit Card,142.89,Declined,06/16/2024
4215,Cash,135.41,Completed,12/13/2024
4216,Credit Card,68.97,Completed,02/26/2024
4217,Credit Card,102.91999999999999,Completed,10/31/2024
4218,Cash,168.86999999999998,Completed,05/10/2024
4219,Mobile Payment,20.99,Completed,06/22/2024
4220,Cash,116.94999999999999,Completed,07/13/2024
4221,Cash,80.94,Completed,07/03/2024
4222,Credit Card,151.89,Declined,10/06/2024
4223,Mobile Payment,74.39,Completed,04/17/2024
4224,Credit Card,62.97,Declined,01/15/2024
4225,Credit Card,104.91,Completed,03/18/2024
4226,Credit Card,143.92,Declined,02/14/2024
4227,Mobile Payment,68.94,Completed,03/29/2024
4228,Credit Card,141.89,Completed,07/03/2024
4229,Mobile Payment,9.98,Completed,08/08/2024
4230,Credit Card,31.98,Timeout,01/11/2024
4231,Credit Card,79.94999999999999,Timeout,01/25/2024
4232,Cash,11.98,Declined,08/25/2024
4233,Credit Card,45.959999999999994,Completed,09/18/2024
4234,Credit Card,156.39999999999998,Completed,06/30/2024
4235,Cash,101.39999999999999,Completed,03/04/2024
4236,Cash,154.39,Completed,03/09/2024
4237,Credit Card,44.95,Declined,04/26/2024
4238,Cash,209.88,Completed,12/15/2024
4239,Credit Card,232.85,Completed,01/28/2024
4240,Mobile Payment,79.92,Declined,12/04/2024
4241,Mobile Payment,30.979999999999997,Completed,01/01/2024
4242,Credit Card,17.99,Completed,04/24/2024
4243,Credit Card,20.98,Completed,02/05/2024
4244,Cash,41.98,Completed,07/15/2024
4245,Credit Card,153.9,Completed,12/09/2024
4246,Credit Card,128.86,Declined,02/17/2024
4247,Credit Card,27.96,Completed,02/10/2024
4248,Credit Card,158.39,Completed,12/24/2024
4249,Credit Card,203.89000000000001,Completed,11/12/2024
4250,Credit Card,143.91,Completed,04/01/2024
4251,Credit Card,144.87,Completed,01/03/2024
4252,Cash,15.98,Completed,09/07/2024
4253,Cash,157.89,Declined,03/26/2024
4254,Mobile Payment,174.85999999999999,Declined,07/10/2024
4255,Credit Card,6.99,Completed,05/01/2024
4256,Credit Card,202.85999999999999,Completed,04/01/2024
4257,Credit Card,60.42,Declined,03/06/2024
4258,Credit Card,201.85,Completed,06/26/2024
4259,Cash,71.44,Completed,03/26/2024
4260,Credit Card,86.93,Declined,02/05/2024
4261,Credit Card,10.98,Completed,07/07/2024
4262,Cash,41.44,Completed,05/06/2024
4263,Credit Card,40.47,Completed,06/01/2024
4264,Cash,121.94999999999999,Completed,08/16/2024
4265,Credit Card,139.9,Completed,05/10/2024
4266,Cash,171.86999999999998,Completed,11/24/2024
4267,Credit Card,26.979999999999997,Completed,01/23/2024
4268,Cash,99.42999999999999,Declined,11/08/2024
4269,Credit Card,36.96,Completed,08/16/2024
4270,Credit Card,333.84000000000003,Completed,10/07/2024
4271,Credit Card,153.89999999999998,Completed,05/15/2024
4272,Credit Card,120.88000000000001,Declined,06/04/2024
4273,Cash,54.97,Declined,12/21/2024
4274,Credit Card,194.35,Completed,01/01/2024
4275,Credit Card,99.42999999999999,Completed,04/28/2024
4276,Credit Card,116.86999999999999,Completed,12/05/2024
4277,Credit Card,13.98,Completed,08/20/2024
4278,Credit Card,147.9,Timeout,03/19/2024
4279,Credit Card,265.88,Completed,06/17/2024
4280,Cash,124.41,Completed,09/22/2024
4281,Credit Card,47.97,Completed,01/07/2024
4282,Credit Card,25.98,Completed,07/07/2024
4283,Mobile Payment,41.940000000000005,Completed,09/06/2024
4284,Cash,157.92,Completed,04/16/2024
4285,Credit Card,283.81999999999994,Completed,05/07/2024
4286,Credit Card,82.96,Declined,10/12/2024
4287,Credit Card,98.43999999999998,Timeout,12/28/2024
4288,Credit Card,10.98,Completed,10/01/2024
4289,Cash,128.87,Completed,01/05/2024
4290,Cash,168.39,Declined,06/11/2024
4291,Credit Card,49.47,Completed,04/22/2024
4292,Cash,174.85999999999999,Completed,11/20/2024
4293,Cash,163.36,Timeout,05/25/2024
4294,Credit Card,171.38,Declined,02/23/2024
4295,Credit Card,78.94,Completed,01/23/2024
4296,Cash,175.86999999999998,Declined,12/03/2024
4297,Mobile Payment,138.9,Completed,08/14/2024
4298,Cash,167.88,Completed,05/10/2024
4299,Credit Card,4.99,Completed,03/08/2024
4300,Mobile Payment,261.36,Declined,04/09/2024
4301,Credit Card,153.9,Completed,08/29/2024
4302,Credit Card,33.95,Completed,06/04/2024
4303,Cash,89.43999999999998,Completed,03/24/2024
4304,Credit Card,67.44,Declined,09/24/2024
4305,Credit Card,173.86,Completed,12/18/2024
4306,Credit Card,74.94,Declined,09/26/2024
4307,Cash,20.99,Completed,05/02/2024
4308,Mobile Payment,75.42999999999999,Timeout,11/13/2024
4309,Cash,17.99,Completed,03/09/2024
4310,Cash,50.949999999999996,Completed,09/18/2024
4311,Cash,260.34,Completed,01/09/2024
4312,Credit Card,10.98,Completed,08/30/2024
4313,Cash,203.86999999999998,Declined,01/23/2024
4314,Cash,178.89,Declined,07/09/2024
4315,Cash,89.94999999999999,Completed,07/16/2024
4316,Credit Card,168.89,Completed,07/16/2024
4317,Credit Card,114.88,Completed,10/31/2024
4318,Credit Card,43.959999999999994,Completed,01/15/2024
4319,Cash,68.94,Completed,11/23/2024
4320,Mobile Payment,17.99,Completed,11/08/2024
4321,Credit Card,172.90999999999997,Completed,09/05/2024
4322,Mobile Payment,85.44999999999999,Completed,11/22/2024
4323,Credit Card,35.98,Completed,09/06/2024
4324,Credit Card,130.89,Completed,07/21/2024
4325,Credit Card,163.9,Completed,06/10/2024
4326,Credit Card,136.38,Completed,07/18/2024
4327,Cash,205.37,Completed,06/15/2024
4328,Credit Card,107.93999999999998,Completed,09/30/2024
4329,Credit Card,87.92,Completed,11/04/2024
4330,Credit Card,113.39999999999999,Completed,10/13/2024
4331,Cash,81.95,Completed,10/02/2024
4332,Credit Card,54.93,Completed,08/13/2024
4333,Credit Card,87.92,Timeout,01/03/2024
4334,Mobile Payment,123.89999999999999,Completed,08/04/2024
4335,Cash,11.99,Declined,03/18/2024
4336,Mobile Payment,67.44,Completed,06/25/2024
4337,Credit Card,83.41,Completed,03/17/2024
4338,Credit Card,179.88999999999996,Completed,10/20/2024
4339,Credit Card,53.97,Completed,08/27/2024
4340,Cash,37.97,Completed,11/22/2024
4341,Credit Card,37.95,Declined,01/09/2024
4342,Cash,37.94,Completed,02/18/2024
4343,Cash,198.38,Completed,07/27/2024
4344,Credit Card,94.94999999999999,Completed,12/13/2024
4345,Cash,135.42,Timeout,09/06/2024
4346,Cash,177.37,Completed,12/29/2024
4347,Mobile Payment,17.97,Declined,03/30/2024
4348,Cash,101.92999999999999,Completed,01/14/2024
4349,Cash,62.43,Completed,05/03/2024
4350,Credit Card,109.92999999999999,Completed,09/05/2024
4351,Cash,238.84,Completed,09/06/2024
4352,Credit Card,125.39,Completed,05/25/2024
4353,Credit Card,128.37,Completed,10/11/2024
4354,Cash,24.950000000000003,Completed,12/23/2024
4355,Cash,229.83999999999997,Completed,11/25/2024
4356,Cash,156.86,Completed,06/11/2024
4357,Mobile Payment,206.37,Completed,07/17/2024
4358,Credit Card,98.42999999999999,Completed,05/21/2024
4359,Credit Card,167.85000000000002,Completed,08/01/2024
4360,Cash,19.99,Completed,12/04/2024
4361,Credit Card,211.85,Completed,02/09/2024
4362,Credit Card,171.86,Completed,05/13/2024
4363,Credit Card,55.97,Completed,04/19/2024
4364,Credit Card,12.99,Completed,09/17/2024
4365,Cash,181.9,Completed,01/23/2024
4366,Credit Card,80.44,Completed,10/28/2024
4367,Credit Card,74.44,Completed,10/05/2024
4368,Credit Card,230.88,Completed,01/01/2024
4369,Mobile Payment,122.85,Completed,03/14/2024
4370,Credit Card,127.89999999999998,Completed,12/02/2024
4371,Cash,71.94,Completed,01/31/2024
4372,Cash,77.94999999999999,Completed,06/11/2024
4373,Credit Card,77.94,Completed,11/09/2024
4374,Credit Card,106.94999999999999,Declined,01/13/2024
4375,Credit Card,147.92000000000002,Completed,11/08/2024
4376,Credit Card,119.89,Completed,07/29/2024
4377,Credit Card,57.95,Declined,02/10/2024
4378,Credit Card,35.98,Completed,03/18/2024
4379,Credit Card,154.83,Completed,11/06/2024
4380,Credit Card,125.89,Completed,04/04/2024
4381,Credit Card,126.35,Completed,05/07/2024
4382,Credit Card,164.86,Completed,07/04/2024
4383,Cash,35.98,Declined,09/15/2024
4384,Cash,72.44,Completed,05/02/2024
4385,Credit Card,94.91,Completed,01/12/2024
4386,Credit Card,181.86,Completed,10/18/2024
4387,Credit Card,51.959999999999994,Completed,11/28/2024
4388,Credit Card,162.9,Completed,12/17/2024
4389,Credit Card,30.96,Completed,12/09/2024
4390,Credit Card,195.35,Completed,01/28/2024
4391,Cash,128.39,Completed,05/01/2024
4392,Cash,96.9,Completed,08/09/2024
4393,Credit Card,143.41,Completed,09/29/2024
4394,Mobile Payment,126.94,Completed,11/22/2024
4395,Credit Card,149.87,Completed,07/12/2024
4396,Credit Card,18.97,Completed,04/07/2024
4397,Credit Card,68.97,Completed,07/29/2024
4398,Cash,170.88,Completed,10/31/2024
4399,Credit Card,34.44,Completed,09/07/2024
4400,Credit Card,76.91999999999999,Completed,05/15/2024
4401,Cash,39.48,Completed,03/11/2024
4402,Credit Card,35.959999999999994,Completed,11/15/2024
4403,Credit Card,33.98,Declined,03/17/2024
4404,Cash,203.37,Timeout,02/10/2024
4405,Mobile Payment,90.41,Completed,03/02/2024
4406,Cash,25.979999999999997,Completed,03/25/2024
4407,Credit Card,90.94999999999999,Completed,09/27/2024
4408,Cash,277.85,Completed,11/24/2024
4409,Credit Card,222.37999999999997,Completed,08/02/2024
4410,Credit Card,158.86999999999998,Completed,02/27/2024
4411,Credit Card,35.98,Completed,05/11/2024
4412,Cash,163.38,Completed,11/08/2024
4413,Credit Card,158.89999999999998,Completed,08/29/2024
4414,Credit Card,118.91,Declined,01/01/2024
4415,Credit Card,80.92999999999999,Completed,07/11/2024
4416,Credit Card,108.41,Completed,06/14/2024
4417,Mobile Payment,14.97,Completed,05/14/2024
4418,Credit Card,65.42999999999999,Completed,11/21/2024
4419,Cash,148.4,Completed,03/14/2024
4420,Cash,123.89999999999999,Completed,10/19/2024
4421,Cash,105.91,Completed,02/28/2024
4422,Cash,272.84999999999997,Completed,08/18/2024
4423,Cash,84.94999999999999,Completed,05/10/2024
4424,Cash,83.91999999999999,Completed,07/14/2024
4425,Credit Card,56.94,Completed,11/12/2024
4426,Cash,100.41,Completed,03/05/2024
4427,Cash,25.98,Completed,08/08/2024
4428,Cash,61.96,Completed,05/26/2024
4429,Cash,38.459999999999994,Declined,02/05/2024
4430,Credit Card,60.43,Completed,06/19/2024
4431,Cash,63.91,Completed,01/08/2024
4432,Cash,221.37,Completed,07/26/2024
4433,Mobile Payment,116.93,Completed,12/23/2024
4434,Credit Card,69.44999999999999,Completed,03/01/2024
4435,Mobile Payment,5.49,Completed,05/10/2024
4436,Credit Card,154.92000000000002,Completed,08/23/2024
4437,Cash,237.82999999999998,Timeout,05/23/2024
4438,Credit Card,78.93999999999998,Completed,10/25/2024
4439,Credit Card,81.89999999999999,Completed,09/03/2024
4440,Credit Card,53.97,Declined,05/27/2024
4441,Credit Card,4.99,Completed,04/30/2024
4442,Credit Card,142.92999999999998,Completed,03/03/2024
4443,Credit Card,53.959999999999994,Completed,05/05/2024
4444,Cash,68.97,Timeout,03/12/2024
4445,Credit Card,125.89999999999999,Completed,03/25/2024
4446,Credit Card,219.39,Completed,11/06/2024
4447,Credit Card,107.93999999999998,Completed,02/01/2024
4448,Credit Card,116.94999999999999,Completed,12/21/2024
4449,Credit Card,108.9,Completed,11/30/2024
4450,Cash,172.9,Completed,07/19/2024
4451,Cash,239.85999999999999,Declined,09/28/2024
4452,Credit Card,53.959999999999994,Completed,05/24/2024
4453,Cash,114.89999999999999,Completed,04/09/2024
4454,Credit Card,29.98,Completed,03/22/2024
4455,Credit Card,76.92999999999999,Completed,10/06/2024
4456,Cash,142.42000000000002,Completed,01/27/2024
4457,Credit Card,169.85,Completed,12/15/2024
4458,Cash,95.93,Completed,05/08/2024
4459,Cash,183.86,Completed,05/16/2024
4460,Credit Card,139.89,Completed,05/01/2024
4461,Credit Card,41.97,Completed,11/15/2024
4462,Cash,108.89999999999999,Completed,10/06/2024
4463,Cash,22.99,Completed,09/29/2024
4464,Cash,189.34,Completed,04/04/2024
4465,Credit Card,62.97,Completed,05/11/2024
4466,Credit Card,189.84,Completed,02/05/2024
4467,Credit Card,116.39999999999999,Completed,05/27/2024
4468,Credit Card,112.91999999999999,Completed,07/05/2024
4469,Mobile Payment,198.87,Declined,09/20/2024
4470,Credit Card,159.89,Completed,09/09/2024
4471,Credit Card,139.35,Completed,03/04/2024
4472,Credit Card,96.89999999999999,Completed,08/17/2024
4473,Cash,16.47,Completed,03/09/2024
4474,Credit Card,154.87,Completed,04/24/2024
4475,Credit Card,18.99,Completed,02/07/2024
4476,Credit Card,123.42999999999998,Timeout,05/05/2024
4477,Cash,145.90000000000003,Completed,11/08/2024
4478,Credit Card,89.96,Completed,08/22/2024
4479,Cash,152.87,Completed,11/19/2024
4480,Cash,16.49,Declined,10/16/2024
4481,Cash,16.47,Completed,08/11/2024
4482,Credit Card,73.96,Completed,12/03/2024
4483,Cash,62.949999999999996,Declined,04/26/2024
