order_id,product_id,quantity,unit_price,total_price
3718,19,2,5.49,10.98
3718,12,1,13.99,13.99
3719,17,2,5.99,11.98
3719,15,1,23.99,23.99
3719,8,1,16.49,16.49
3719,19,1,5.49,5.49
3719,10,3,24.99,74.97
3720,17,1,5.99,5.99
3720,16,3,7.99,23.97
3720,7,2,14.99,29.98
3720,15,2,23.99,47.98
3721,14,3,17.99,53.97
3721,11,3,20.99,62.97
3721,9,2,19.99,39.98
3721,6,2,17.99,35.98
3721,9,3,19.99,59.97
3721,15,1,23.99,23.99
3721,6,1,17.99,17.99
3722,20,1,4.99,4.99
3722,19,3,5.49,16.47
3722,16,3,7.99,23.97
3722,2,3,12.99,38.97
3723,13,1,21.49,21.49
3723,14,2,17.99,35.98
3723,14,3,17.99,53.97
3723,17,3,5.99,17.97
3723,20,3,4.99,14.97
3723,6,2,17.99,35.98
3723,10,3,24.99,74.97
3724,2,2,12.99,25.98
3724,19,2,5.49,10.98
3724,19,3,5.49,16.47
3724,14,2,17.99,35.98
3724,4,2,22.99,45.98
3724,1,3,15.99,47.97
3725,19,1,5.49,5.49
3726,19,2,5.49,10.98
3726,18,3,6.99,20.97
3726,11,2,20.99,41.98
3726,9,1,19.99,19.99
3727,19,3,5.49,16.47
3727,5,1,11.99,11.99
3727,17,1,5.99,5.99
3727,20,2,4.99,9.98
3728,7,3,14.99,44.97
3728,1,1,15.99,15.99
3729,16,2,7.99,15.98
3729,19,2,5.49,10.98
3729,5,2,11.99,23.98
3730,20,2,4.99,9.98
3731,20,2,4.99,9.98
3731,8,1,16.49,16.49
3731,3,3,18.99,56.97
3731,5,2,11.99,23.98
3732,6,3,17.99,53.97
3732,7,3,14.99,44.97
3732,18,3,6.99,20.97
3733,19,1,5.49,5.49
3733,7,1,14.99,14.99
3734,1,3,15.99,47.97
3734,1,1,15.99,15.99
3734,7,2,14.99,29.98
3734,17,1,5.99,5.99
3734,8,2,16.49,32.98
3734,19,2,5.49,10.98
3735,18,3,6.99,20.97
3735,9,3,19.99,59.97
3735,17,2,5.99,11.98
3735,9,3,19.99,59.97
3735,6,1,17.99,17.99
3735,8,3,16.49,49.47
3735,6,2,17.99,35.98
3736,17,2,5.99,11.98
3736,14,2,17.99,35.98
3736,1,2,15.99,31.98
3737,16,3,7.99,23.97
3737,9,2,19.99,39.98
3737,10,3,24.99,74.97
3737,14,2,17.99,35.98
3737,20,1,4.99,4.99
3737,12,2,13.99,27.98
3738,18,1,6.99,6.99
3738,17,1,5.99,5.99
3738,7,1,14.99,14.99
3738,12,2,13.99,27.98
3738,12,3,13.99,41.97
3739,14,2,17.99,35.98
3739,5,2,11.99,23.98
3739,19,1,5.49,5.49
3739,18,2,6.99,13.98
3739,4,2,22.99,45.98
3739,9,1,19.99,19.99
3740,19,1,5.49,5.49
3740,9,3,19.99,59.97
3740,8,1,16.49,16.49
3740,4,1,22.99,22.99
3740,5,3,11.99,35.97
3741,20,3,4.99,14.97
3741,7,1,14.99,14.99
3741,16,1,7.99,7.99
3741,18,1,6.99,6.99
3741,16,1,7.99,7.99
3742,20,2,4.99,9.98
3742,6,1,17.99,17.99
3742,19,3,5.49,16.47
3743,18,2,6.99,13.98
3743,20,3,4.99,14.97
3743,19,2,5.49,10.98
3743,7,2,14.99,29.98
3743,10,2,24.99,49.98
3744,2,3,12.99,38.97
3744,16,3,7.99,23.97
3744,16,2,7.99,15.98
3745,10,2,24.99,49.98
3745,8,1,16.49,16.49
3745,9,1,19.99,19.99
3746,18,1,6.99,6.99
3746,8,2,16.49,32.98
3746,10,1,24.99,24.99
3746,12,2,13.99,27.98
3746,5,3,11.99,35.97
3746,11,1,20.99,20.99
3746,20,3,4.99,14.97
3747,16,3,7.99,23.97
3747,18,2,6.99,13.98
3747,2,1,12.99,12.99
3747,1,1,15.99,15.99
3748,6,1,17.99,17.99
3748,10,2,24.99,49.98
3748,7,1,14.99,14.99
3748,7,1,14.99,14.99
3748,14,1,17.99,17.99
3749,4,3,22.99,68.97
3749,13,3,21.49,64.47
3749,11,2,20.99,41.98
3749,14,1,17.99,17.99
3749,14,2,17.99,35.98
3749,18,2,6.99,13.98
3749,20,2,4.99,9.98
3750,1,3,15.99,47.97
3750,6,1,17.99,17.99
3750,15,3,23.99,71.97
3750,12,3,13.99,41.97
3750,12,1,13.99,13.99
3751,1,3,15.99,47.97
3751,2,1,12.99,12.99
3752,18,3,6.99,20.97
3752,17,2,5.99,11.98
3752,8,3,16.49,49.47
3752,8,1,16.49,16.49
3752,1,1,15.99,15.99
3752,20,1,4.99,4.99
3752,18,3,6.99,20.97
3753,5,2,11.99,23.98
3753,19,1,5.49,5.49
3753,15,2,23.99,47.98
3753,4,1,22.99,22.99
3753,8,3,16.49,49.47
3753,14,3,17.99,53.97
3753,13,1,21.49,21.49
3754,1,3,15.99,47.97
3754,16,3,7.99,23.97
3754,19,2,5.49,10.98
3754,2,2,12.99,25.98
3754,9,2,19.99,39.98
3755,19,2,5.49,10.98
3755,9,3,19.99,59.97
3755,7,3,14.99,44.97
3755,6,1,17.99,17.99
3755,16,2,7.99,15.98
3756,18,3,6.99,20.97
3756,13,2,21.49,42.98
3756,8,1,16.49,16.49
3756,15,3,23.99,71.97
3756,9,3,19.99,59.97
3757,11,2,20.99,41.98
3757,10,2,24.99,49.98
3757,11,1,20.99,20.99
3757,20,3,4.99,14.97
3757,20,3,4.99,14.97
3757,9,2,19.99,39.98
3758,16,1,7.99,7.99
3758,19,1,5.49,5.49
3758,11,1,20.99,20.99
3758,15,2,23.99,47.98
3759,5,1,11.99,11.99
3759,16,1,7.99,7.99
3759,9,2,19.99,39.98
3759,17,2,5.99,11.98
3760,15,3,23.99,71.97
3761,20,3,4.99,14.97
3761,3,2,18.99,37.98
3762,18,2,6.99,13.98
3762,15,1,23.99,23.99
3762,17,1,5.99,5.99
3763,8,1,16.49,16.49
3763,6,2,17.99,35.98
3763,18,1,6.99,6.99
3764,15,3,23.99,71.97
3764,8,1,16.49,16.49
3765,19,3,5.49,16.47
3765,7,3,14.99,44.97
3765,13,3,21.49,64.47
3765,17,3,5.99,17.97
3766,11,1,20.99,20.99
3766,8,2,16.49,32.98
3766,18,3,6.99,20.97
3767,2,1,12.99,12.99
3767,12,3,13.99,41.97
3768,5,2,11.99,23.98
3768,11,2,20.99,41.98
3768,19,2,5.49,10.98
3768,16,2,7.99,15.98
3768,17,2,5.99,11.98
3768,9,3,19.99,59.97
3768,15,1,23.99,23.99
3769,18,3,6.99,20.97
3770,11,2,20.99,41.98
3770,20,2,4.99,9.98
3771,10,2,24.99,49.98
3771,17,3,5.99,17.97
3771,7,2,14.99,29.98
3772,18,2,6.99,13.98
3772,10,1,24.99,24.99
3772,12,2,13.99,27.98
3772,16,1,7.99,7.99
3772,5,2,11.99,23.98
3773,1,2,15.99,31.98
3773,20,3,4.99,14.97
3774,13,3,21.49,64.47
3774,17,2,5.99,11.98
3774,17,1,5.99,5.99
3775,16,1,7.99,7.99
3775,19,1,5.49,5.49
3775,4,3,22.99,68.97
3775,11,1,20.99,20.99
3775,1,3,15.99,47.97
3776,17,1,5.99,5.99
3776,12,2,13.99,27.98
3776,8,1,16.49,16.49
3776,9,1,19.99,19.99
3777,20,2,4.99,9.98
3777,9,3,19.99,59.97
3777,16,3,7.99,23.97
3777,16,2,7.99,15.98
3778,17,3,5.99,17.97
3778,20,2,4.99,9.98
3778,3,3,18.99,56.97
3778,20,1,4.99,4.99
3778,16,3,7.99,23.97
3778,14,2,17.99,35.98
3779,18,2,6.99,13.98
3779,9,2,19.99,39.98
3780,19,3,5.49,16.47
3780,3,1,18.99,18.99
3781,2,2,12.99,25.98
3782,16,2,7.99,15.98
3782,18,3,6.99,20.97
3782,19,2,5.49,10.98
3783,12,3,13.99,41.97
3783,3,1,18.99,18.99
3783,16,2,7.99,15.98
3783,16,1,7.99,7.99
3783,18,2,6.99,13.98
3783,2,1,12.99,12.99
3783,16,1,7.99,7.99
3784,20,1,4.99,4.99
3784,10,1,24.99,24.99
3785,5,2,11.99,23.98
3785,19,2,5.49,10.98
3785,11,1,20.99,20.99
3786,2,2,12.99,25.98
3786,19,2,5.49,10.98
3786,3,3,18.99,56.97
3786,13,2,21.49,42.98
3786,9,1,19.99,19.99
3786,18,2,6.99,13.98
3786,11,3,20.99,62.97
3787,7,2,14.99,29.98
3787,18,3,6.99,20.97
3787,11,2,20.99,41.98
3788,7,3,14.99,44.97
3788,14,1,17.99,17.99
3788,12,1,13.99,13.99
3788,8,2,16.49,32.98
3788,7,1,14.99,14.99
3788,11,3,20.99,62.97
3788,10,1,24.99,24.99
3789,9,2,19.99,39.98
3789,12,1,13.99,13.99
3789,1,3,15.99,47.97
3789,9,2,19.99,39.98
3790,20,2,4.99,9.98
3790,9,3,19.99,59.97
3790,17,2,5.99,11.98
3791,10,1,24.99,24.99
3791,10,2,24.99,49.98
3791,6,3,17.99,53.97
3791,14,2,17.99,35.98
3792,20,1,4.99,4.99
3792,16,3,7.99,23.97
3792,7,1,14.99,14.99
3793,11,1,20.99,20.99
3793,10,3,24.99,74.97
3793,9,3,19.99,59.97
3793,18,2,6.99,13.98
3793,10,1,24.99,24.99
3793,16,1,7.99,7.99
3794,17,3,5.99,17.97
3795,1,3,15.99,47.97
3795,2,3,12.99,38.97
3795,13,2,21.49,42.98
3795,20,3,4.99,14.97
3795,15,1,23.99,23.99
3795,17,2,5.99,11.98
3795,1,1,15.99,15.99
3796,19,1,5.49,5.49
3796,17,3,5.99,17.97
3796,17,1,5.99,5.99
3797,20,3,4.99,14.97
3797,18,3,6.99,20.97
3797,3,3,18.99,56.97
3797,20,1,4.99,4.99
3797,18,2,6.99,13.98
3797,16,2,7.99,15.98
3798,20,2,4.99,9.98
3798,16,1,7.99,7.99
3798,18,3,6.99,20.97
3798,17,3,5.99,17.97
3799,11,1,20.99,20.99
3799,20,1,4.99,4.99
3800,16,3,7.99,23.97
3801,20,3,4.99,14.97
3802,13,2,21.49,42.98
3802,19,1,5.49,5.49
3803,1,2,15.99,31.98
3803,4,1,22.99,22.99
3803,18,1,6.99,6.99
3803,4,2,22.99,45.98
3803,13,1,21.49,21.49
3803,19,2,5.49,10.98
3804,18,3,6.99,20.97
3805,3,2,18.99,37.98
3805,20,3,4.99,14.97
3805,15,3,23.99,71.97
3805,1,2,15.99,31.98
3806,1,3,15.99,47.97
3806,12,2,13.99,27.98
3806,20,3,4.99,14.97
3806,17,2,5.99,11.98
3806,14,1,17.99,17.99
3806,17,1,5.99,5.99
3807,20,1,4.99,4.99
3807,18,3,6.99,20.97
3807,19,1,5.49,5.49
3807,16,3,7.99,23.97
3807,9,1,19.99,19.99
3808,11,2,20.99,41.98
3808,16,3,7.99,23.97
3808,16,1,7.99,7.99
3808,17,2,5.99,11.98
3809,13,2,21.49,42.98
3809,11,1,20.99,20.99
3810,1,3,15.99,47.97
3810,12,2,13.99,27.98
3810,11,3,20.99,62.97
3810,5,3,11.99,35.97
3810,10,1,24.99,24.99
3810,19,2,5.49,10.98
3811,3,2,18.99,37.98
3811,11,2,20.99,41.98
3811,8,1,16.49,16.49
3811,3,2,18.99,37.98
3811,8,3,16.49,49.47
3811,15,1,23.99,23.99
3812,2,1,12.99,12.99
3812,9,2,19.99,39.98
3812,18,3,6.99,20.97
3812,16,3,7.99,23.97
3812,5,1,11.99,11.99
3813,4,1,22.99,22.99
3814,8,3,16.49,49.47
3814,5,3,11.99,35.97
3814,19,1,5.49,5.49
3814,18,2,6.99,13.98
3814,6,3,17.99,53.97
3814,6,1,17.99,17.99
3814,14,3,17.99,53.97
3815,19,3,5.49,16.47
3815,19,3,5.49,16.47
3815,18,3,6.99,20.97
3815,12,2,13.99,27.98
3816,20,3,4.99,14.97
3816,17,1,5.99,5.99
3817,10,1,24.99,24.99
3817,16,3,7.99,23.97
3817,13,1,21.49,21.49
3817,14,2,17.99,35.98
3817,19,3,5.49,16.47
3817,14,2,17.99,35.98
3817,8,1,16.49,16.49
3818,11,2,20.99,41.98
3818,6,1,17.99,17.99
3818,8,3,16.49,49.47
3819,11,2,20.99,41.98
3819,13,2,21.49,42.98
3820,3,2,18.99,37.98
3820,7,2,14.99,29.98
3821,8,1,16.49,16.49
3822,19,1,5.49,5.49
3823,6,2,17.99,35.98
3823,15,1,23.99,23.99
3823,19,1,5.49,5.49
3824,16,2,7.99,15.98
3824,9,2,19.99,39.98
3824,16,1,7.99,7.99
3824,18,1,6.99,6.99
3825,10,3,24.99,74.97
3825,18,2,6.99,13.98
3825,2,3,12.99,38.97
3825,12,2,13.99,27.98
3826,4,3,22.99,68.97
3826,19,1,5.49,5.49
3826,19,3,5.49,16.47
3826,18,3,6.99,20.97
3826,10,2,24.99,49.98
3827,15,2,23.99,47.98
3827,7,2,14.99,29.98
3827,19,1,5.49,5.49
3828,12,1,13.99,13.99
3828,12,1,13.99,13.99
3828,8,2,16.49,32.98
3829,6,3,17.99,53.97
3830,16,3,7.99,23.97
3830,20,3,4.99,14.97
3830,17,1,5.99,5.99
3830,16,1,7.99,7.99
3830,6,3,17.99,53.97
3830,20,3,4.99,14.97
3831,16,1,7.99,7.99
3831,7,1,14.99,14.99
3831,3,3,18.99,56.97
3832,10,3,24.99,74.97
3832,3,3,18.99,56.97
3832,16,1,7.99,7.99
3833,13,1,21.49,21.49
3833,11,1,20.99,20.99
3833,17,2,5.99,11.98
3833,20,3,4.99,14.97
3833,17,2,5.99,11.98
3834,13,1,21.49,21.49
3834,16,1,7.99,7.99
3834,5,2,11.99,23.98
3834,14,3,17.99,53.97
3835,2,3,12.99,38.97
3835,1,2,15.99,31.98
3835,4,1,22.99,22.99
3835,6,3,17.99,53.97
3836,19,3,5.49,16.47
3836,9,1,19.99,19.99
3837,20,3,4.99,14.97
3837,6,3,17.99,53.97
3838,16,1,7.99,7.99
3838,16,3,7.99,23.97
3838,7,1,14.99,14.99
3838,3,1,18.99,18.99
3838,1,3,15.99,47.97
3838,8,2,16.49,32.98
3838,13,3,21.49,64.47
3839,16,3,7.99,23.97
3839,8,1,16.49,16.49
3839,17,1,5.99,5.99
3840,18,3,6.99,20.97
3840,1,3,15.99,47.97
3840,17,3,5.99,17.97
3840,18,3,6.99,20.97
3840,16,3,7.99,23.97
3840,12,2,13.99,27.98
3840,16,2,7.99,15.98
3841,18,2,6.99,13.98
3841,11,1,20.99,20.99
3841,17,1,5.99,5.99
3841,16,3,7.99,23.97
3841,17,3,5.99,17.97
3842,18,2,6.99,13.98
3842,6,2,17.99,35.98
3842,8,3,16.49,49.47
3842,14,1,17.99,17.99
3842,16,1,7.99,7.99
3842,6,1,17.99,17.99
3842,16,3,7.99,23.97
3843,20,3,4.99,14.97
3843,11,1,20.99,20.99
3843,16,1,7.99,7.99
3843,9,2,19.99,39.98
3843,8,1,16.49,16.49
3843,2,1,12.99,12.99
3843,8,1,16.49,16.49
3844,4,3,22.99,68.97
3844,12,3,13.99,41.97
3844,18,2,6.99,13.98
3844,17,1,5.99,5.99
3845,15,1,23.99,23.99
3845,17,3,5.99,17.97
3845,8,2,16.49,32.98
3846,3,1,18.99,18.99
3846,17,1,5.99,5.99
3846,1,3,15.99,47.97
3846,1,3,15.99,47.97
3846,19,2,5.49,10.98
3847,18,1,6.99,6.99
3847,12,3,13.99,41.97
3847,4,3,22.99,68.97
3847,16,1,7.99,7.99
3847,19,3,5.49,16.47
3847,2,3,12.99,38.97
3847,20,3,4.99,14.97
3848,19,2,5.49,10.98
3848,18,3,6.99,20.97
3848,19,1,5.49,5.49
3848,9,1,19.99,19.99
3848,18,3,6.99,20.97
3848,17,3,5.99,17.97
3848,19,2,5.49,10.98
3849,17,3,5.99,17.97
3850,7,2,14.99,29.98
3850,17,3,5.99,17.97
3850,20,2,4.99,9.98
3850,8,3,16.49,49.47
3851,18,1,6.99,6.99
3852,14,2,17.99,35.98
3852,17,3,5.99,17.97
3852,2,2,12.99,25.98
3852,20,2,4.99,9.98
3853,18,1,6.99,6.99
3853,12,2,13.99,27.98
3853,2,3,12.99,38.97
3853,10,3,24.99,74.97
3853,20,1,4.99,4.99
3854,16,2,7.99,15.98
3855,16,1,7.99,7.99
3855,16,2,7.99,15.98
3855,17,3,5.99,17.97
3855,19,3,5.49,16.47
3855,17,3,5.99,17.97
3855,20,3,4.99,14.97
3855,20,3,4.99,14.97
3856,20,1,4.99,4.99
3856,18,1,6.99,6.99
3856,1,2,15.99,31.98
3856,14,2,17.99,35.98
3856,19,3,5.49,16.47
3857,9,1,19.99,19.99
3857,6,3,17.99,53.97
3857,11,3,20.99,62.97
3857,18,2,6.99,13.98
3858,9,1,19.99,19.99
3858,17,3,5.99,17.97
3858,17,2,5.99,11.98
3858,20,2,4.99,9.98
3858,16,1,7.99,7.99
3859,3,3,18.99,56.97
3859,15,1,23.99,23.99
3859,19,3,5.49,16.47
3859,20,1,4.99,4.99
3860,12,1,13.99,13.99
3860,20,2,4.99,9.98
3860,17,1,5.99,5.99
3860,17,3,5.99,17.97
3860,17,2,5.99,11.98
3860,12,3,13.99,41.97
3860,10,2,24.99,49.98
3861,12,1,13.99,13.99
3862,5,2,11.99,23.98
3862,19,3,5.49,16.47
3863,7,2,14.99,29.98
3863,17,1,5.99,5.99
3863,7,1,14.99,14.99
3864,17,2,5.99,11.98
3864,3,2,18.99,37.98
3864,15,3,23.99,71.97
3864,14,1,17.99,17.99
3864,9,1,19.99,19.99
3865,17,3,5.99,17.97
3865,11,3,20.99,62.97
3866,17,2,5.99,11.98
3866,9,3,19.99,59.97
3866,17,1,5.99,5.99
3866,10,3,24.99,74.97
3866,19,3,5.49,16.47
3866,16,2,7.99,15.98
3867,10,3,24.99,74.97
3867,9,1,19.99,19.99
3867,19,1,5.49,5.49
3868,13,1,21.49,21.49
3868,15,2,23.99,47.98
3868,18,2,6.99,13.98
3868,10,1,24.99,24.99
3868,9,3,19.99,59.97
3869,18,1,6.99,6.99
3869,18,3,6.99,20.97
3869,4,3,22.99,68.97
3869,18,1,6.99,6.99
3869,1,1,15.99,15.99
3870,19,3,5.49,16.47
3870,10,2,24.99,49.98
3870,18,1,6.99,6.99
3871,10,1,24.99,24.99
3871,2,3,12.99,38.97
3871,2,3,12.99,38.97
3871,12,3,13.99,41.97
3872,18,3,6.99,20.97
3872,12,2,13.99,27.98
3872,4,3,22.99,68.97
3872,10,2,24.99,49.98
3873,15,2,23.99,47.98
3873,17,3,5.99,17.97
3873,10,3,24.99,74.97
3873,4,2,22.99,45.98
3873,19,1,5.49,5.49
3874,16,2,7.99,15.98
3875,7,2,14.99,29.98
3875,20,3,4.99,14.97
3875,6,2,17.99,35.98
3875,16,2,7.99,15.98
3875,11,2,20.99,41.98
3876,12,2,13.99,27.98
3876,18,1,6.99,6.99
3876,18,1,6.99,6.99
3876,20,3,4.99,14.97
3877,19,3,5.49,16.47
3878,19,1,5.49,5.49
3878,18,3,6.99,20.97
3878,13,2,21.49,42.98
3878,16,3,7.99,23.97
3879,11,3,20.99,62.97
3879,13,1,21.49,21.49
3879,20,1,4.99,4.99
3879,17,2,5.99,11.98
3879,19,2,5.49,10.98
3880,18,1,6.99,6.99
3880,20,1,4.99,4.99
3880,13,3,21.49,64.47
3880,3,1,18.99,18.99
3880,18,3,6.99,20.97
3881,15,1,23.99,23.99
3881,4,3,22.99,68.97
3881,2,3,12.99,38.97
3881,15,2,23.99,47.98
3882,15,2,23.99,47.98
3882,18,3,6.99,20.97
3883,2,1,12.99,12.99
3883,16,3,7.99,23.97
3883,14,1,17.99,17.99
3883,20,2,4.99,9.98
3883,4,2,22.99,45.98
3883,16,1,7.99,7.99
3883,9,2,19.99,39.98
3884,20,3,4.99,14.97
3884,14,1,17.99,17.99
3884,20,1,4.99,4.99
3884,12,2,13.99,27.98
3884,9,1,19.99,19.99
3884,16,1,7.99,7.99
3884,13,2,21.49,42.98
3885,19,3,5.49,16.47
3885,9,1,19.99,19.99
3885,20,2,4.99,9.98
3885,20,3,4.99,14.97
3885,4,3,22.99,68.97
3885,4,2,22.99,45.98
3886,9,1,19.99,19.99
3887,3,1,18.99,18.99
3888,18,3,6.99,20.97
3888,19,2,5.49,10.98
3889,11,2,20.99,41.98
3889,12,1,13.99,13.99
3889,5,2,11.99,23.98
3890,20,1,4.99,4.99
3891,18,2,6.99,13.98
3891,3,2,18.99,37.98
3891,6,2,17.99,35.98
3892,20,1,4.99,4.99
3892,10,1,24.99,24.99
3892,20,2,4.99,9.98
3892,14,2,17.99,35.98
3892,16,3,7.99,23.97
3893,1,3,15.99,47.97
3893,19,1,5.49,5.49
3893,7,2,14.99,29.98
3894,11,3,20.99,62.97
3894,7,3,14.99,44.97
3895,8,3,16.49,49.47
3895,18,1,6.99,6.99
3895,18,2,6.99,13.98
3896,16,2,7.99,15.98
3896,2,2,12.99,25.98
3896,17,1,5.99,5.99
3896,19,2,5.49,10.98
3897,13,1,21.49,21.49
3897,1,3,15.99,47.97
3897,16,1,7.99,7.99
3897,20,1,4.99,4.99
3898,19,3,5.49,16.47
3898,16,2,7.99,15.98
3898,18,1,6.99,6.99
3898,13,1,21.49,21.49
3898,7,2,14.99,29.98
3899,9,1,19.99,19.99
3899,20,2,4.99,9.98
3899,3,3,18.99,56.97
3899,9,1,19.99,19.99
3900,11,1,20.99,20.99
3900,20,1,4.99,4.99
3900,8,2,16.49,32.98
3900,17,1,5.99,5.99
3900,16,3,7.99,23.97
3900,20,2,4.99,9.98
3901,20,2,4.99,9.98
3901,5,3,11.99,35.97
3902,11,2,20.99,41.98
3902,17,3,5.99,17.97
3902,2,2,12.99,25.98
3902,19,3,5.49,16.47
3903,16,2,7.99,15.98
3903,17,1,5.99,5.99
3904,17,2,5.99,11.98
3904,5,1,11.99,11.99
3904,15,3,23.99,71.97
3904,8,3,16.49,49.47
3904,10,1,24.99,24.99
3905,2,1,12.99,12.99
3905,7,3,14.99,44.97
3905,7,1,14.99,14.99
3905,19,2,5.49,10.98
3905,2,2,12.99,25.98
3906,17,3,5.99,17.97
3906,17,3,5.99,17.97
3906,17,2,5.99,11.98
3906,20,2,4.99,9.98
3906,20,3,4.99,14.97
3907,3,2,18.99,37.98
3907,15,1,23.99,23.99
3907,7,1,14.99,14.99
3907,18,2,6.99,13.98
3907,17,1,5.99,5.99
3907,12,3,13.99,41.97
3908,12,2,13.99,27.98
3908,20,1,4.99,4.99
3908,16,3,7.99,23.97
3908,16,2,7.99,15.98
3908,16,1,7.99,7.99
3909,12,1,13.99,13.99
3909,18,2,6.99,13.98
3909,1,3,15.99,47.97
3909,14,3,17.99,53.97
3910,20,1,4.99,4.99
3911,4,3,22.99,68.97
3911,11,2,20.99,41.98
3911,10,3,24.99,74.97
3912,12,3,13.99,41.97
3912,19,3,5.49,16.47
3913,1,3,15.99,47.97
3913,7,1,14.99,14.99
3913,13,2,21.49,42.98
3914,13,3,21.49,64.47
3914,18,3,6.99,20.97
3915,20,3,4.99,14.97
3915,8,2,16.49,32.98
3915,20,3,4.99,14.97
3915,14,3,17.99,53.97
3915,16,2,7.99,15.98
3916,11,2,20.99,41.98
3917,11,1,20.99,20.99
3918,17,1,5.99,5.99
3919,19,2,5.49,10.98
3919,17,2,5.99,11.98
3919,17,2,5.99,11.98
3920,18,1,6.99,6.99
3920,10,1,24.99,24.99
3920,14,2,17.99,35.98
3920,18,1,6.99,6.99
3920,10,1,24.99,24.99
3920,10,1,24.99,24.99
3921,19,1,5.49,5.49
3922,18,1,6.99,6.99
3923,17,2,5.99,11.98
3923,18,3,6.99,20.97
3923,19,2,5.49,10.98
3923,19,3,5.49,16.47
3923,12,1,13.99,13.99
3923,2,3,12.99,38.97
3923,20,2,4.99,9.98
3924,15,1,23.99,23.99
3924,16,1,7.99,7.99
3924,5,3,11.99,35.97
3924,16,3,7.99,23.97
3924,5,1,11.99,11.99
3924,14,1,17.99,17.99
3924,19,3,5.49,16.47
3925,19,1,5.49,5.49
3925,17,2,5.99,11.98
3925,9,2,19.99,39.98
3925,18,3,6.99,20.97
3925,8,1,16.49,16.49
3925,17,2,5.99,11.98
3925,18,3,6.99,20.97
3926,10,2,24.99,49.98
3927,7,3,14.99,44.97
3927,7,2,14.99,29.98
3927,10,2,24.99,49.98
3927,20,2,4.99,9.98
3927,19,2,5.49,10.98
3928,16,1,7.99,7.99
3928,1,2,15.99,31.98
3928,18,1,6.99,6.99
3929,16,3,7.99,23.97
3930,17,3,5.99,17.97
3930,5,3,11.99,35.97
3930,19,3,5.49,16.47
3930,5,2,11.99,23.98
3930,18,1,6.99,6.99
3930,17,1,5.99,5.99
3930,8,1,16.49,16.49
3931,16,1,7.99,7.99
3931,18,1,6.99,6.99
3931,17,1,5.99,5.99
3931,19,2,5.49,10.98
3931,3,1,18.99,18.99
3932,20,3,4.99,14.97
3933,20,3,4.99,14.97
3933,15,2,23.99,47.98
3933,18,1,6.99,6.99
3933,14,1,17.99,17.99
3933,19,3,5.49,16.47
3933,14,1,17.99,17.99
3933,2,1,12.99,12.99
3934,2,2,12.99,25.98
3934,17,2,5.99,11.98
3934,10,2,24.99,49.98
3934,18,3,6.99,20.97
3934,14,2,17.99,35.98
3935,8,2,16.49,32.98
3936,7,3,14.99,44.97
3936,11,1,20.99,20.99
3936,20,1,4.99,4.99
3936,20,1,4.99,4.99
3936,2,2,12.99,25.98
3936,20,2,4.99,9.98
3937,8,1,16.49,16.49
3937,11,2,20.99,41.98
3937,8,3,16.49,49.47
3937,18,3,6.99,20.97
3937,19,2,5.49,10.98
3937,10,1,24.99,24.99
3938,17,3,5.99,17.97
3938,4,1,22.99,22.99
3938,9,3,19.99,59.97
3938,7,1,14.99,14.99
3938,7,1,14.99,14.99
3939,16,3,7.99,23.97
3939,12,2,13.99,27.98
3939,15,2,23.99,47.98
3939,16,1,7.99,7.99
3939,16,1,7.99,7.99
3939,19,2,5.49,10.98
3939,20,2,4.99,9.98
3940,19,2,5.49,10.98
3940,16,3,7.99,23.97
3940,17,2,5.99,11.98
3940,3,2,18.99,37.98
3940,1,3,15.99,47.97
3941,12,1,13.99,13.99
3941,3,1,18.99,18.99
3941,17,1,5.99,5.99
3941,20,1,4.99,4.99
3942,20,1,4.99,4.99
3942,11,2,20.99,41.98
3943,10,3,24.99,74.97
3943,3,3,18.99,56.97
3943,17,3,5.99,17.97
3943,6,3,17.99,53.97
3943,10,3,24.99,74.97
3943,18,3,6.99,20.97
3944,20,2,4.99,9.98
3944,20,2,4.99,9.98
3944,11,1,20.99,20.99
3944,10,1,24.99,24.99
3945,1,1,15.99,15.99
3945,6,2,17.99,35.98
3945,6,1,17.99,17.99
3946,5,3,11.99,35.97
3946,19,1,5.49,5.49
3946,9,2,19.99,39.98
3947,19,1,5.49,5.49
3947,19,3,5.49,16.47
3947,9,1,19.99,19.99
3947,14,3,17.99,53.97
3947,14,2,17.99,35.98
3947,15,2,23.99,47.98
3948,4,1,22.99,22.99
3948,4,1,22.99,22.99
3948,4,3,22.99,68.97
3949,20,1,4.99,4.99
3949,10,3,24.99,74.97
3949,14,1,17.99,17.99
3949,20,3,4.99,14.97
3949,6,2,17.99,35.98
3949,20,3,4.99,14.97
3949,11,1,20.99,20.99
3950,20,1,4.99,4.99
3950,16,2,7.99,15.98
3950,2,3,12.99,38.97
3951,5,3,11.99,35.97
3951,11,2,20.99,41.98
3951,20,1,4.99,4.99
3951,2,1,12.99,12.99
3952,12,3,13.99,41.97
3952,9,1,19.99,19.99
3952,7,3,14.99,44.97
3952,11,2,20.99,41.98
3952,2,2,12.99,25.98
3952,7,3,14.99,44.97
3953,18,2,6.99,13.98
3953,17,3,5.99,17.97
3953,9,1,19.99,19.99
3954,9,1,19.99,19.99
3955,4,3,22.99,68.97
3955,15,1,23.99,23.99
3955,6,3,17.99,53.97
3956,9,2,19.99,39.98
