store_id,product_id,stock_quantity,last_updated
36,15,47,2025-01-21
53,1,41,2025-01-29
327,10,46,2025-01-17
327,19,46,2025-01-22
267,7,49,2025-01-09
267,10,49,2025-03-28
379,6,43,2025-02-06
379,5,48,2025-01-28
379,7,45,2025-03-03
379,8,48,2025-03-19
295,18,43,2025-03-20
295,11,49,2025-03-08
295,17,39,2025-01-26
295,6,47,2025-03-05
295,10,49,2025-03-02
56,16,46,2025-01-19
56,5,48,2025-01-16
317,6,47,2025-02-11
317,15,45,2025-03-20
253,8,48,2025-03-18
313,2,47,2025-01-18
359,2,36,2025-02-13
359,18,45,2025-02-02
344,3,49,2025-01-11
3,19,47,2025-01-08
3,1,42,2025-02-27
3,7,49,2025-03-09
337,2,44,2025-02-16
89,2,43,2025-03-19
89,18,34,2025-03-11
89,5,39,2025-01-23
89,1,46,2025-01-13
66,17,44,2025-02-26
66,12,48,2025-03-01
114,1,47,2025-03-16
18,15,49,2025-01-31
18,11,47,2025-01-24
18,6,48,2025-02-17
85,9,42,2025-03-10
250,19,42,2025-03-24
312,18,37,2025-01-05
165,1,44,2025-02-09
165,4,47,2025-02-12
165,13,48,2025-02-18
163,1,47,2025-03-25
163,4,48,2025-01-01
191,12,41,2025-01-19
100,15,44,2025-02-04
100,17,41,2025-01-30
100,1,44,2025-03-23
238,11,45,2025-01-01
289,6,44,2025-02-06
166,1,47,2025-03-15
166,19,39,2025-02-16
166,11,41,2025-03-24
166,9,48,2025-01-12
166,20,44,2025-01-10
192,20,40,2025-01-12
192,4,47,2025-02-22
192,2,44,2025-01-06
192,16,42,2025-03-19
192,10,46,2025-01-28
5,19,37,2025-03-17
5,6,47,2025-03-22
5,20,46,2025-02-16
5,18,40,2025-02-25
17,18,38,2025-03-20
17,13,49,2025-02-03
397,20,46,2025-01-04
397,12,48,2025-01-04
350,8,44,2025-03-26
350,4,42,2025-01-30
350,3,46,2025-03-10
234,13,47,2025-01-11
234,20,30,2025-02-04
234,14,46,2025-03-24
276,7,44,2025-01-04
269,4,46,2025-01-09
160,16,40,2025-02-26
160,11,42,2025-01-16
160,1,49,2025-02-05
353,8,42,2025-03-17
353,16,42,2025-02-28
381,5,47,2025-02-12
166,16,47,2025-03-25
256,18,34,2025-01-09
262,19,42,2025-01-03
277,8,45,2025-02-23
186,3,46,2025-01-10
97,2,47,2025-01-26
97,18,45,2025-01-31
293,12,46,2025-01-17
293,18,38,2025-01-22
314,4,47,2025-02-24
314,16,46,2025-01-06
34,6,44,2025-01-27
104,2,48,2025-01-08
81,17,37,2025-03-23
81,16,42,2025-01-16
265,3,47,2025-03-03
332,2,43,2025-01-13
332,11,41,2025-02-26
230,16,48,2025-03-26
230,13,49,2025-02-20
230,18,45,2025-01-22
230,2,46,2025-03-18
74,13,47,2025-03-19
74,9,45,2025-03-07
233,15,43,2025-03-15
233,3,46,2025-01-08
48,19,46,2025-03-11
48,11,43,2025-03-07
48,2,49,2025-03-01
48,8,47,2025-02-10
48,18,44,2025-01-22
48,20,49,2025-01-12
94,11,47,2025-01-23
297,19,40,2025-02-18
391,10,47,2025-02-15
391,19,43,2025-03-08
391,16,46,2025-03-27
391,20,43,2025-03-13
391,15,47,2025-01-16
164,3,42,2025-02-09
164,6,48,2025-02-18
164,4,40,2025-03-06
60,14,49,2025-02-10
60,9,47,2025-03-04
60,13,44,2025-02-03
60,5,43,2025-03-06
60,18,38,2025-02-18
260,18,40,2025-02-06
47,3,43,2025-03-03
47,11,45,2025-03-18
81,2,49,2025-01-07
270,15,46,2025-02-10
270,1,48,2025-01-26
270,2,45,2025-03-15
270,16,39,2025-02-13
16,16,36,2025-01-20
16,12,46,2025-01-06
16,18,44,2025-01-03
16,3,43,2025-01-09
27,5,39,2025-02-02
27,16,32,2025-01-09
178,14,44,2025-01-13
178,17,46,2025-02-27
396,19,40,2025-02-07
396,10,43,2025-03-28
396,11,44,2025-02-20
30,8,47,2025-03-04
30,13,44,2025-03-14
281,15,46,2025-02-17
281,5,49,2025-03-01
227,5,46,2025-02-03
227,7,46,2025-02-09
227,16,45,2025-02-27
70,10,48,2025-01-30
151,14,47,2025-01-03
151,19,42,2025-02-27
151,18,47,2025-03-16
262,7,41,2025-03-04
262,13,47,2025-02-08
250,10,44,2025-02-03
184,15,45,2025-03-24
184,4,46,2025-01-12
125,13,44,2025-01-19
125,16,41,2025-01-17
125,3,46,2025-02-18
125,20,44,2025-03-28
125,17,45,2025-02-11
125,8,46,2025-03-01
234,4,48,2025-03-24
234,17,37,2025-01-23
6,9,46,2025-03-18
6,20,34,2025-01-18
6,17,37,2025-03-09
6,3,48,2025-01-14
327,14,45,2025-03-02
327,8,45,2025-01-19
91,18,47,2025-01-13
174,13,47,2025-03-17
174,18,41,2025-03-13
174,10,46,2025-03-20
174,19,47,2025-01-17
78,14,49,2025-01-19
78,18,39,2025-03-05
399,9,49,2025-02-21
168,19,41,2025-02-15
89,9,49,2025-01-22
89,8,45,2025-01-12
89,3,44,2025-01-27
313,4,45,2025-02-25
313,11,44,2025-01-30
262,15,45,2025-01-02
311,3,47,2025-01-30
311,2,46,2025-02-02
12,1,47,2025-03-10
59,9,48,2025-01-28
59,12,43,2025-02-16
395,18,47,2025-03-12
395,17,39,2025-03-11
395,12,40,2025-03-18
395,19,38,2025-01-02
271,18,47,2025-02-26
27,2,45,2025-01-18
95,9,45,2025-03-23
95,7,46,2025-03-18
95,18,44,2025-02-16
95,2,46,2025-01-20
141,15,45,2025-02-27
141,11,47,2025-01-20
141,6,49,2025-01-25
172,5,44,2025-02-04
172,16,44,2025-01-08
304,7,46,2025-01-31
304,5,45,2025-02-25
387,2,45,2025-01-03
387,13,47,2025-01-18
137,19,40,2025-03-04
37,15,38,2025-03-08
65,7,43,2025-02-07
112,19,26,2025-03-23
112,5,49,2025-02-12
112,6,48,2025-03-01
303,17,35,2025-01-29
303,12,46,2025-01-19
276,12,47,2025-03-04
313,9,40,2025-03-26
313,10,47,2025-02-27
184,6,49,2025-03-09
184,16,38,2025-01-28
119,3,47,2025-03-03
173,19,37,2025-01-04
173,7,45,2025-03-15
102,13,44,2025-01-29
102,18,33,2025-02-23
102,15,45,2025-03-04
102,8,49,2025-01-13
378,13,46,2025-02-28
92,20,44,2025-03-12
92,18,39,2025-01-31
205,9,39,2025-02-26
205,1,48,2025-02-17
217,20,42,2025-03-24
292,13,42,2025-02-24
292,12,45,2025-01-11
292,4,44,2025-03-10
218,4,46,2025-01-11
218,7,44,2025-03-12
218,19,41,2025-03-08
218,9,47,2025-02-23
218,1,48,2025-03-25
29,11,48,2025-03-14
29,17,47,2025-02-16
29,16,47,2025-02-18
307,9,49,2025-02-04
307,18,40,2025-02-20
307,14,42,2025-01-30
172,4,47,2025-01-18
172,11,44,2025-02-21
172,9,49,2025-03-08
320,14,47,2025-03-17
222,17,37,2025-01-19
252,20,46,2025-02-19
292,2,38,2025-01-03
292,3,47,2025-02-01
292,11,44,2025-01-24
8,18,40,2025-03-28
8,10,44,2025-01-01
8,6,47,2025-03-14
8,7,44,2025-03-08
8,2,40,2025-03-04
13,5,47,2025-03-25
13,19,40,2025-02-16
13,20,41,2025-01-28
13,14,47,2025-03-07
13,12,43,2025-03-20
13,4,48,2025-01-17
162,14,45,2025-03-22
222,4,45,2025-03-03
222,9,40,2025-02-22
148,8,45,2025-02-08
142,19,44,2025-03-07
142,15,47,2025-03-07
71,13,49,2025-03-28
71,10,43,2025-02-24
31,16,36,2025-02-19
31,7,43,2025-01-27
31,14,40,2025-02-01
154,17,44,2025-03-11
325,3,44,2025-03-20
129,15,47,2025-01-07
129,13,43,2025-02-01
129,5,48,2025-01-26
253,14,47,2025-02-25
384,6,45,2025-03-20
384,18,42,2025-03-05
39,10,47,2025-03-21
39,8,48,2025-01-20
39,17,33,2025-03-25
39,3,47,2025-01-18
39,19,36,2025-03-18
323,18,41,2025-03-17
323,4,46,2025-01-07
323,1,39,2025-03-25
323,2,46,2025-01-11
146,10,44,2025-03-24
146,4,45,2025-01-17
334,13,43,2025-02-17
334,2,48,2025-02-17
334,7,41,2025-02-23
334,11,46,2025-02-16
211,6,47,2025-03-15
211,13,47,2025-03-02
205,3,38,2025-03-19
104,3,39,2025-03-09
104,9,44,2025-01-30
104,11,41,2025-02-26
104,17,40,2025-01-28
315,11,48,2025-03-24
140,18,40,2025-02-15
140,14,46,2025-02-25
201,4,41,2025-02-09
201,10,36,2025-01-02
186,13,39,2025-03-21
186,4,47,2025-02-02
186,9,37,2025-03-06
186,14,46,2025-01-19
249,12,42,2025-02-03
249,6,47,2025-03-05
150,12,44,2025-03-18
150,20,43,2025-01-19
27,17,28,2025-02-23
120,19,47,2025-03-17
120,1,48,2025-01-24
37,9,41,2025-02-09
241,15,44,2025-03-09
241,20,41,2025-03-02
241,17,42,2025-01-15
225,17,41,2025-01-29
225,15,46,2025-03-26
225,11,46,2025-01-04
231,7,47,2025-03-02
231,19,45,2025-02-25
394,19,42,2025-02-28
394,3,45,2025-01-16
394,16,38,2025-03-15
362,3,46,2025-03-25
362,16,47,2025-02-12
362,17,46,2025-01-03
362,8,49,2025-03-26
362,18,46,2025-01-19
389,15,47,2025-01-03
389,18,43,2025-03-11
290,8,48,2025-01-17
290,18,45,2025-02-14
380,3,47,2025-01-24
380,7,47,2025-02-01
341,10,45,2025-01-06
296,18,38,2025-02-28
296,15,47,2025-03-21
74,10,46,2025-02-20
74,8,39,2025-02-27
50,3,40,2025-02-21
50,17,28,2025-02-11
337,15,47,2025-01-31
358,11,45,2025-01-06
221,6,40,2025-02-01
239,2,41,2025-02-05
239,9,42,2025-03-03
239,15,44,2025-02-01
239,16,42,2025-03-17
261,6,44,2025-03-08
261,17,48,2025-03-09
261,19,48,2025-03-23
261,7,46,2025-02-05
89,11,46,2025-03-22
113,14,48,2025-01-21
375,6,47,2025-01-09
375,12,49,2025-03-05
226,6,46,2025-01-01
250,1,49,2025-03-14
188,9,46,2025-02-21
188,5,47,2025-03-28
188,11,47,2025-01-15
190,19,41,2025-03-18
13,2,47,2025-03-18
13,16,43,2025-01-06
351,7,47,2025-02-25
351,9,48,2025-03-01
351,19,35,2025-03-19
351,16,32,2025-01-30
351,11,46,2025-03-22
146,11,47,2025-03-11
146,13,48,2025-01-05
146,3,46,2025-03-13
187,20,44,2025-03-10
187,9,42,2025-03-05
273,1,49,2025-01-17
273,4,43,2025-03-25
68,16,42,2025-03-10
68,10,49,2025-03-16
171,17,37,2025-01-17
171,9,47,2025-02-01
171,19,35,2025-03-26
91,1,46,2025-01-18
91,7,49,2025-01-08
4,20,31,2025-01-02
4,5,48,2025-01-22
4,16,47,2025-02-13
4,17,41,2025-03-07
4,9,43,2025-03-25
20,10,47,2025-01-23
224,15,47,2025-01-14
210,11,47,2025-03-23
210,9,43,2025-03-18
210,18,47,2025-01-04
233,6,47,2025-02-27
233,1,49,2025-03-07
233,16,44,2025-03-21
233,20,46,2025-03-20
233,9,44,2025-02-16
233,5,47,2025-02-06
376,11,46,2025-03-12
336,14,40,2025-01-04
240,17,40,2025-03-12
240,12,47,2025-02-18
240,2,43,2025-03-21
240,18,39,2025-02-17
240,15,46,2025-03-05
240,1,47,2025-01-28
370,12,35,2025-02-11
370,17,44,2025-03-19
170,3,41,2025-03-03
87,2,43,2025-01-16
223,18,45,2025-02-28
223,5,46,2025-02-11
223,6,41,2025-03-18
114,3,49,2025-02-14
388,13,34,2025-03-04
388,17,27,2025-03-15
270,20,45,2025-02-04
270,7,46,2025-03-23
347,18,45,2025-03-18
347,19,42,2025-01-24
347,17,44,2025-01-26
347,10,44,2025-03-05
141,10,46,2025-02-17
305,14,47,2025-03-08
305,1,49,2025-02-05
305,18,45,2025-01-05
85,1,45,2025-03-05
85,2,43,2025-03-02
85,20,44,2025-01-27
25,14,47,2025-01-11
25,9,45,2025-03-23
25,3,49,2025-01-14
200,18,37,2025-02-14
88,17,48,2025-02-25
88,1,47,2025-02-12
376,14,46,2025-01-28
277,4,45,2025-01-26
277,3,47,2025-02-08
184,14,44,2025-03-06
400,16,33,2025-01-03
400,1,49,2025-01-01
14,4,45,2025-01-06
235,18,38,2025-01-06
235,11,45,2025-01-29
235,5,43,2025-02-28
235,13,45,2025-03-18
284,16,41,2025-01-17
284,5,48,2025-02-23
176,10,47,2025-03-09
176,14,44,2025-03-04
176,17,33,2025-03-28
187,15,47,2025-03-15
347,11,48,2025-03-16
76,5,45,2025-02-18
76,10,45,2025-03-23
290,16,46,2025-03-16
290,7,47,2025-03-13
302,3,41,2025-02-11
113,15,49,2025-03-20
113,3,47,2025-03-23
35,19,41,2025-03-22
35,7,43,2025-01-04
82,10,47,2025-03-21
82,3,42,2025-03-03
82,14,48,2025-01-30
311,5,47,2025-01-14
390,7,45,2025-01-25
390,11,48,2025-02-19
390,6,46,2025-02-24
390,15,46,2025-03-01
390,19,39,2025-03-09
255,19,41,2025-01-12
219,3,45,2025-01-23
219,20,43,2025-02-11
219,8,46,2025-01-04
75,20,44,2025-02-22
75,16,47,2025-03-04
233,8,47,2025-02-27
233,10,49,2025-01-01
153,1,44,2025-03-03
153,20,42,2025-01-26
153,4,43,2025-02-03
92,1,47,2025-02-01
256,16,37,2025-03-11
103,5,49,2025-02-27
103,1,46,2025-01-28
331,8,40,2025-02-06
331,12,38,2025-03-27
133,13,47,2025-02-22
127,18,42,2025-01-11
127,9,46,2025-03-20
127,5,46,2025-03-04
255,6,48,2025-01-06
255,13,47,2025-03-05
290,14,45,2025-02-26
340,11,47,2025-02-27
340,10,49,2025-01-03
201,12,47,2025-03-13
128,12,45,2025-03-19
128,15,48,2025-01-06
191,9,46,2025-03-06
308,13,46,2025-01-02
290,9,49,2025-01-09
93,18,42,2025-01-22
93,13,46,2025-03-23
7,2,47,2025-02-13
7,5,42,2025-01-30
346,19,43,2025-01-23
346,18,45,2025-03-14
346,11,44,2025-03-17
346,9,48,2025-02-10
346,5,45,2025-01-23
235,10,44,2025-01-15
135,16,42,2025-03-04
135,11,42,2025-01-08
184,11,44,2025-01-23
184,20,41,2025-02-22
11,15,46,2025-03-06
11,17,46,2025-02-15
11,16,43,2025-02-11
11,11,46,2025-02-02
242,6,43,2025-02-25
242,13,42,2025-02-27
138,13,48,2025-03-28
82,17,43,2025-01-05
82,11,48,2025-02-19
82,18,39,2025-01-28
159,2,46,2025-02-11
303,13,43,2025-01-02
303,19,46,2025-01-23
294,4,48,2025-02-26
294,2,47,2025-02-03
294,7,48,2025-01-29
348,10,44,2025-03-12
348,16,36,2025-03-01
348,15,49,2025-03-12
319,18,46,2025-01-26
270,17,45,2025-01-14
270,12,45,2025-03-27
270,11,41,2025-02-13
270,14,42,2025-01-26
20,17,47,2025-02-24
20,2,46,2025-01-24
301,20,41,2025-03-27
301,1,42,2025-01-07
301,8,45,2025-01-20
16,11,45,2025-02-15
16,20,44,2025-03-15
251,7,47,2025-02-02
251,6,49,2025-03-25
219,19,36,2025-01-03
219,1,46,2025-03-23
331,16,41,2025-01-15
325,11,47,2025-02-17
286,7,47,2025-01-12
111,5,46,2025-01-09
111,18,42,2025-02-23
111,20,31,2025-01-07
111,16,37,2025-02-21
161,1,44,2025-03-03
161,7,46,2025-03-22
390,9,41,2025-01-03
390,18,46,2025-01-30
176,16,42,2025-03-23
156,5,47,2025-03-24
156,17,42,2025-01-24
156,14,45,2025-01-27
248,7,45,2025-03-10
64,4,40,2025-01-12
64,16,44,2025-01-14
36,8,40,2025-02-08
36,20,44,2025-01-20
249,20,47,2025-03-02
23,9,49,2025-02-11
4,18,47,2025-01-15
4,15,49,2025-02-23
1,11,49,2025-02-12
294,16,46,2025-03-12
294,17,46,2025-01-28
168,2,48,2025-03-12
168,7,49,2025-01-24
168,11,45,2025-03-16
168,16,41,2025-02-27
168,5,45,2025-03-18
168,4,48,2025-02-20
38,11,47,2025-01-02
80,13,47,2025-01-22
333,15,41,2025-03-11
333,1,47,2025-02-19
333,9,49,2025-01-10
341,3,48,2025-01-27
341,16,40,2025-02-04
161,16,31,2025-01-07
59,14,48,2025-02-23
233,13,43,2025-02-04
31,5,49,2025-01-28
31,6,44,2025-01-18
228,15,41,2025-03-25
228,3,47,2025-01-12
228,4,47,2025-03-13
170,10,47,2025-03-12
170,12,47,2025-01-20
134,18,41,2025-01-05
363,6,48,2025-01-12
341,19,48,2025-02-18
341,7,48,2025-03-16
341,12,47,2025-01-04
341,9,47,2025-02-13
154,9,48,2025-01-08
154,1,44,2025-01-05
13,18,47,2025-01-15
124,15,49,2025-02-26
124,2,45,2025-03-01
376,17,42,2025-03-08
301,7,46,2025-01-25
70,1,45,2025-01-15
70,17,45,2025-03-20
70,19,38,2025-02-15
71,14,48,2025-03-15
28,2,47,2025-02-21
363,16,48,2025-01-19
363,18,39,2025-01-09
363,12,47,2025-03-23
363,13,43,2025-01-03
363,14,45,2025-01-07
362,20,44,2025-03-16
362,5,47,2025-01-04
256,20,37,2025-02-23
256,12,41,2025-03-21
100,5,39,2025-01-19
100,6,45,2025-02-07
306,20,40,2025-01-30
122,5,46,2025-03-04
122,16,41,2025-02-18
279,15,48,2025-01-19
118,12,45,2025-03-21
159,20,47,2025-01-22
298,8,47,2025-01-19
298,15,48,2025-01-11
107,8,45,2025-01-19
107,13,40,2025-03-07
107,18,33,2025-02-10
107,6,45,2025-02-13
51,12,45,2025-02-20
51,11,43,2025-03-07
51,17,40,2025-01-12
51,13,42,2025-02-26
172,19,41,2025-02-20
242,3,49,2025-02-05
132,4,42,2025-02-17
132,18,41,2025-01-11
132,1,44,2025-01-27
272,9,45,2025-01-02
272,3,49,2025-02-12
265,16,38,2025-03-23
41,9,47,2025-03-21
47,7,44,2025-02-12
47,15,46,2025-03-02
47,4,49,2025-01-14
47,5,48,2025-01-07
307,13,48,2025-03-05
182,18,45,2025-02-05
229,20,40,2025-03-02
350,12,46,2025-02-21
350,19,33,2025-03-25
364,14,49,2025-03-08
364,7,44,2025-03-07
364,20,45,2025-03-24
364,1,48,2025-01-04
243,8,43,2025-01-30
243,14,37,2025-03-20
243,4,45,2025-02-12
243,12,33,2025-01-23
159,4,46,2025-03-04
159,9,39,2025-03-22
159,10,44,2025-02-23
129,1,46,2025-01-05
12,13,45,2025-03-07
12,9,47,2025-02-03
191,15,48,2025-01-10
106,5,48,2025-02-15
106,18,37,2025-03-28
106,14,45,2025-02-06
106,8,49,2025-01-15
352,10,44,2025-01-24
26,1,48,2025-02-27
383,12,47,2025-01-09
261,9,47,2025-01-02
167,4,48,2025-03-19
167,6,45,2025-02-03
80,19,47,2025-03-17
80,20,47,2025-01-24
80,15,46,2025-03-18
80,6,47,2025-02-26
55,16,48,2025-01-01
22,8,46,2025-03-26
263,10,44,2025-03-18
263,20,40,2025-03-01
263,18,31,2025-02-12
43,1,46,2025-03-27
43,8,43,2025-02-24
221,16,45,2025-03-06
221,2,47,2025-02-05
221,11,45,2025-03-09
360,14,46,2025-02-02
124,18,46,2025-01-29
124,20,39,2025-02-22
124,6,43,2025-01-16
124,1,47,2025-02-25
34,5,42,2025-01-02
174,11,47,2025-03-13
174,12,47,2025-02-10
262,8,48,2025-02-27
364,19,46,2025-01-24
27,19,36,2025-01-07
27,10,40,2025-03-22
26,18,34,2025-03-07
26,15,49,2025-01-02
173,4,43,2025-02-10
82,19,46,2025-03-26
82,15,49,2025-01-07
165,20,48,2025-02-07
165,6,47,2025-01-28
244,12,47,2025-03-22
96,13,43,2025-03-03
96,6,45,2025-02-03
96,8,42,2025-01-01
96,12,43,2025-01-30
96,17,42,2025-01-10
96,4,42,2025-01-26
357,6,48,2025-03-19
357,18,43,2025-01-21
357,13,46,2025-01-10
357,15,46,2025-02-10
357,16,49,2025-01-17
357,14,49,2025-03-09
357,4,47,2025-01-23
376,16,36,2025-01-17
376,3,47,2025-03-03
51,6,49,2025-02-01
38,1,46,2025-01-23
301,10,49,2025-01-29
102,2,48,2025-02-28
102,9,48,2025-02-20
102,6,46,2025-03-22
73,2,45,2025-01-08
73,11,46,2025-02-17
318,3,44,2025-02-02
318,19,36,2025-01-22
318,20,36,2025-01-07
318,17,41,2025-02-02
318,13,48,2025-01-29
269,15,45,2025-03-04
269,13,45,2025-02-13
221,10,47,2025-03-26
221,7,47,2025-02-24
300,8,42,2025-02-20
103,7,40,2025-01-18
153,2,47,2025-03-24
153,9,48,2025-01-08
153,3,48,2025-03-19
260,1,46,2025-03-14
260,10,48,2025-01-08
260,15,47,2025-03-06
260,16,41,2025-01-28
260,20,37,2025-03-18
160,6,47,2025-01-27
113,20,46,2025-01-01
113,2,46,2025-03-28
113,18,42,2025-03-07
113,5,46,2025-01-20
30,15,43,2025-02-12
201,8,44,2025-01-04
192,8,42,2025-02-05
299,7,46,2025-01-30
315,4,48,2025-03-06
358,3,42,2025-03-01
358,2,48,2025-01-08
335,6,45,2025-01-17
335,3,47,2025-03-09
251,19,44,2025-01-01
251,8,49,2025-01-01
34,18,43,2025-03-24
279,19,42,2025-02-23
279,4,48,2025-01-06
375,8,46,2025-01-26
113,9,49,2025-01-18
113,12,48,2025-03-26
113,1,44,2025-01-25
241,19,41,2025-01-25
241,10,44,2025-01-18
241,8,39,2025-01-19
31,4,47,2025-01-08
31,13,45,2025-02-11
156,12,43,2025-01-23
156,11,44,2025-02-04
229,6,45,2025-02-01
257,12,47,2025-01-01
257,20,45,2025-03-23
257,1,48,2025-03-06
309,19,37,2025-03-20
309,6,47,2025-01-20
309,10,42,2025-02-13
217,15,45,2025-03-12
217,14,48,2025-01-29
130,10,49,2025-01-27
211,12,46,2025-01-18
211,10,49,2025-01-17
211,16,49,2025-02-25
211,1,48,2025-01-11
71,5,45,2025-01-25
5,3,44,2025-02-09
112,11,44,2025-02-12
274,8,43,2025-02-06
274,19,42,2025-03-03
274,16,32,2025-01-22
274,7,44,2025-01-08
164,18,46,2025-01-05
164,17,25,2025-02-05
158,11,48,2025-01-04
158,9,45,2025-01-11
158,20,45,2025-03-08
100,14,45,2025-03-08
100,4,46,2025-01-01
100,13,47,2025-01-08
300,5,43,2025-02-13
360,5,41,2025-01-12
370,18,37,2025-02-01
370,19,49,2025-01-29
370,9,48,2025-03-24
370,2,48,2025-02-05
370,8,47,2025-03-19
287,3,48,2025-01-16
287,14,43,2025-01-27
7,20,43,2025-02-04
126,7,45,2025-01-08
126,8,47,2025-01-23
126,20,40,2025-03-13
137,16,42,2025-01-30
137,12,45,2025-01-22
172,6,42,2025-02-08
37,17,45,2025-03-14
167,19,43,2025-01-02
167,14,47,2025-01-22
357,20,48,2025-02-26
357,8,45,2025-03-10
357,3,48,2025-03-08
357,17,45,2025-02-05
120,13,46,2025-02-13
120,17,43,2025-02-20
207,18,45,2025-01-08
207,10,45,2025-02-24
135,18,41,2025-02-10
318,16,42,2025-03-27
362,10,41,2025-03-19
362,19,45,2025-02-13
362,6,49,2025-02-03
199,9,49,2025-02-11
26,2,45,2025-03-02
26,10,44,2025-01-03
108,3,47,2025-02-15
108,9,44,2025-01-19
108,5,43,2025-03-09
150,8,46,2025-02-27
150,10,48,2025-02-03
78,11,46,2025-02-16
46,11,45,2025-03-21
109,19,41,2025-02-04
109,9,47,2025-03-17
148,12,47,2025-02-15
350,13,48,2025-02-18
350,2,47,2025-03-09
341,18,35,2025-02-06
113,7,46,2025-01-01
113,8,49,2025-01-30
134,14,48,2025-01-04
134,13,47,2025-03-04
134,7,49,2025-02-13
182,5,49,2025-03-21
182,10,42,2025-03-01
197,8,43,2025-03-08
197,12,47,2025-03-16
197,7,43,2025-01-27
197,16,38,2025-01-24
322,19,47,2025-01-23
322,4,47,2025-02-13
124,7,44,2025-01-12
124,17,46,2025-01-12
100,11,46,2025-01-29
100,20,46,2025-03-08
100,7,47,2025-03-25
301,19,47,2025-03-23
334,14,46,2025-02-19
334,4,49,2025-02-26
348,1,43,2025-02-05
193,11,48,2025-01-18
282,14,49,2025-03-06
141,9,44,2025-03-19
141,8,42,2025-01-24
235,2,48,2025-01-03
235,16,27,2025-03-05
235,17,44,2025-02-09
235,14,46,2025-01-24
380,10,47,2025-03-19
26,9,46,2025-01-07
158,8,48,2025-02-26
158,10,46,2025-01-21
17,6,48,2025-01-20
17,2,43,2025-01-27
351,8,43,2025-01-17
351,20,41,2025-01-14
352,14,46,2025-01-16
352,3,48,2025-01-09
299,15,44,2025-01-15
299,8,45,2025-03-24
253,1,41,2025-01-28
247,4,48,2025-03-28
78,20,45,2025-02-04
78,2,48,2025-01-25
328,10,47,2025-01-10
328,2,46,2025-01-18
328,11,46,2025-01-27
328,3,46,2025-03-19
348,17,40,2025-02-11
370,16,35,2025-02-09
370,3,47,2025-01-21
370,4,44,2025-01-18
370,6,46,2025-01-16
291,4,47,2025-03-26
291,1,45,2025-03-16
190,8,49,2025-02-01
204,5,46,2025-02-27
204,3,48,2025-03-26
204,4,45,2025-03-22
169,20,38,2025-01-27
169,1,43,2025-01-17
240,20,36,2025-02-11
240,9,48,2025-01-17
332,4,37,2025-03-10
332,3,47,2025-03-14
371,1,45,2025-03-07
371,18,45,2025-01-05
356,15,49,2025-01-06
356,20,44,2025-03-18
79,13,47,2025-01-25
79,12,49,2025-01-25
21,5,44,2025-03-17
21,20,42,2025-02-07
21,16,43,2025-01-20
287,18,42,2025-02-10
287,11,43,2025-01-02
358,17,43,2025-02-17
57,1,45,2025-01-26
57,14,47,2025-02-09
57,15,47,2025-02-22
57,18,46,2025-02-22
306,11,42,2025-02-07
306,10,49,2025-03-25
306,4,47,2025-02-28
306,14,43,2025-03-09
122,1,47,2025-01-08
34,17,34,2025-03-27
34,7,46,2025-01-17
330,7,43,2025-03-27
353,20,44,2025-01-03
353,15,45,2025-02-21
257,16,46,2025-03-28
53,11,44,2025-01-27
53,10,46,2025-03-01
174,1,46,2025-02-06
317,3,48,2025-02-03
317,14,49,2025-02-14
98,18,45,2025-02-08
98,17,49,2025-03-10
98,11,48,2025-01-26
141,14,43,2025-02-01
141,19,44,2025-01-15
336,7,44,2025-03-24
336,16,33,2025-01-17
336,9,48,2025-02-20
336,12,47,2025-01-13
336,13,42,2025-01-19
352,18,47,2025-01-02
193,5,45,2025-02-16
41,6,44,2025-01-30
333,18,45,2025-02-28
31,3,44,2025-01-29
263,19,39,2025-03-09
263,5,42,2025-02-15
263,7,43,2025-03-15
142,11,48,2025-03-01
142,17,46,2025-03-26
388,10,44,2025-02-07
388,15,44,2025-01-30
388,19,43,2025-01-31
388,1,49,2025-03-04
318,1,45,2025-02-25
318,14,47,2025-02-14
318,18,40,2025-02-10
268,19,40,2025-03-08
332,13,46,2025-03-20
132,10,42,2025-02-26
132,12,39,2025-03-21
132,7,39,2025-03-09
371,14,46,2025-02-20
371,12,48,2025-03-08
342,16,47,2025-01-07
342,13,45,2025-02-16
342,5,47,2025-01-30
272,15,45,2025-01-07
327,15,46,2025-02-27
327,2,49,2025-02-13
266,5,42,2025-03-06
266,12,47,2025-02-08
266,14,46,2025-03-14
48,14,39,2025-02-06
48,10,46,2025-01-03
48,16,45,2025-01-15
368,9,46,2025-03-07
368,18,37,2025-01-27
368,11,49,2025-03-11
147,11,47,2025-03-23
276,8,48,2025-03-01
165,5,41,2025-03-03
165,2,47,2025-01-23
165,18,35,2025-01-15
39,15,46,2025-02-09
118,19,45,2025-02-25
118,20,40,2025-02-16
118,5,48,2025-03-04
188,7,46,2025-02-13
188,6,45,2025-03-26
262,12,43,2025-03-08
126,4,46,2025-01-09
126,15,45,2025-03-22
110,7,46,2025-02-21
110,10,39,2025-02-12
14,6,43,2025-03-07
172,20,47,2025-02-21
144,10,46,2025-03-24
170,13,39,2025-01-21
157,4,46,2025-03-09
157,11,45,2025-02-24
157,3,47,2025-01-13
157,9,48,2025-02-13
157,20,42,2025-03-04
157,12,42,2025-03-22
157,10,42,2025-01-11
296,1,43,2025-03-26
